Mes,SuperFamily,Familia,Codigo Producto,Venta 2024,Venta 2023,Venta 2022,Projection
3,Invierno,Vizon Anatolia,5605IMD180838,,33.5,95.0,33.0
3,Invierno,Vizon Anatolia,5605IMD181027,16.3,26.0,48.0,17.0
3,Invierno,Vizon Anatolia,5605IMD181031,19.4,23.0,74.0,20.0
3,Invierno,Vizon Anatolia,5605IMD181323,19.4,35.0,74.0,31.0
3,Invierno,Vizon Anatolia,5605IMD181324,21.4,29.0,74.0,29.0
3,Invierno,Vizon Anatolia,5605IMD181327,15.4,25.0,63.5,21.0
3,Invierno,Vizon Anatolia,5605IMD181490,32.0,24.0,72.0,34.0
3,Invierno,Vizon Anatolia,5605IMD181617,20.4,26.0,73.0,26.0
4,Bebé,Baby Jakard,5602IMD181306,,23.0,34.0,12.0
4,Bebé,Baby Jakard,5602IMD181307,11.0,21.0,19.0,11.0
4,Bebé,Baby Jakard,5602IMD181309,,,33.0,7.0
4,Bebé,Baby Jakard,5602IMD181310,8.0,20.0,27.0,11.0
4,Bebé,Baby Jakard,5602IMD181311,7.0,21.0,21.0,8.0
4,Bebé,Baby Jakard,5602IMD181315,,24.0,34.0,14.0
4,Bebé,Baby Jakard,5602IMD181316,9.0,16.5,28.0,12.0
4,Bebé,Baby Jakard,5602IMD181317,9.0,17.0,30.0,13.0
4,Bebé,Baby Jakard,5602IMD181318,4.0,21.5,26.0,8.0
4,Bebé,Baby Jakard,5602IMD181319,19.0,25.5,30.5,15.0
4,Bebé,Baby Soft,1148AN1010003,105.0,103.6,94.0,101.0
4,Bebé,Baby Soft,1148AN1010014,43.0,47.9,67.0,60.0
4,Bebé,Baby Soft,1148AN1010024,43.0,57.0,33.0,42.0
4,Bebé,Baby Soft,1148AN1010026,128.0,118.9,69.0,105.0
4,Bebé,Baby Soft,1148AN1010034,77.0,87.0,57.0,76.0
4,Bebé,Baby Soft,1148AN1010039,91.0,78.1,36.0,70.0
4,Bebé,Baby Soft,1148AN1010041,66.0,72.2,45.0,67.0
4,Bebé,Baby Soft,1148AN1010050,36.0,54.0,55.0,43.0
4,Bebé,Baby Soft,1148AN1010081,88.0,107.8,94.0,92.0
4,Bebé,Baby Soft,1148AN1010229,87.0,71.0,70.0,83.0
4,Bebé,Baby Soft,1148AN1010439,67.0,90.1,53.0,68.0
4,Bebé,Baby Soft,1148AN1010730,65.0,45.5,58.0,62.0
4,Bebé,Baby Soft,1148AN1010734,76.0,88.8,69.0,77.0
4,Bebé,Baby Soft,1148AN1010812,56.0,52.0,50.0,50.0
4,Bebé,Baby Soft,1148AN1010831,57.0,74.0,37.0,57.0
4,Bebé,Baby Soft,1148AN1010875,47.0,82.0,49.0,66.0
4,Bebé,Baby Soft,1148AN1010888,72.0,104.0,82.0,86.0
4,Bebé,Baby Soft,1148AN1011102,334.0,398.0,182.0,324.0
4,Bebé,Baby Soft,1148AN1011302,130.0,141.9,98.0,127.0
4,Bebé,Baby Soft,1148AN1013401,48.0,70.0,46.0,53.0
4,Bebé,Baby Soft,1148AN1013602,58.0,66.0,56.0,61.0
4,Bebé,Baby Soft,1148AN1013902,22.0,51.0,45.0,41.0
4,Bebé,Baby Soft,1148AN1014204,35.0,45.6,47.0,39.0
4,Bebé,Baby Soft,1148AN1016402,37.0,38.0,42.0,35.0
4,Bebé,Baby Soft,1148AN1018902,116.0,121.0,99.0,115.0
4,Bebé,Bebe 100,5615IMD100208,,,,7.0
4,Bebé,Bebe 100,5615IMD100215,,,,4.0
4,Bebé,Bebe 100,5615IMD100217,,,,3.0
4,Bebé,Bebe 100,5615IMD100247,,,,1.0
4,Bebé,Bebe 100,5615IMD101036,,,,1.0
4,Bebé,Bebe 100,5615IMD101199,,,,1.0
4,Bebé,Bebe 100,5615IMD102197,,,,4.0
4,Bebé,Bebe 100,5615IMD102587,,,,4.0
4,Bebé,Bebe 100,5615IMD103641,,,,3.0
4,Bebé,Bebe 100,5615IMD104895,,,,5.0
4,Bebé,Bebe 100,5615IMD110094,,,,4.0
4,Bebé,Bebe 100,5615IMD123070,,,,3.0
4,Bebé,Bebe 100,5615IMD199054,,,,5.0
4,Bebé,Lolipop,5601IMD180430,44.0,23.0,43.0,26.0
4,Bebé,Lolipop,5601IMD180431,40.0,48.0,38.0,25.0
4,Bebé,Lolipop,5601IMD180432,32.0,28.0,24.0,26.0
4,Bebé,Lolipop,5601IMD180433,29.0,14.0,22.0,21.0
4,Bebé,Lolipop,5601IMD180434,22.0,46.0,28.5,29.0
4,Bebé,Lolipop,5601IMD180437,19.0,42.0,28.0,23.0
4,Bebé,Lolipop,5601IMD180440,46.0,60.1,38.0,33.0
4,Bebé,Lolipop,5601IMD180563,45.0,27.0,41.0,28.0
4,Bebé,Lolipop,5601IMD181117,16.0,22.0,27.0,16.0
4,Bebé,Super Nene,1140NA1010001,60.0,74.0,72.0,62.0
4,Bebé,Super Nene,1140NA1010003,126.6,94.6,94.0,79.0
4,Bebé,Super Nene,1140NA1010004,48.0,44.0,75.0,34.0
4,Bebé,Super Nene,1140NA1010005,36.0,38.0,50.0,39.0
4,Bebé,Super Nene,1140NA1010007,48.0,40.6,38.0,36.0
4,Bebé,Super Nene,1140NA1010008,28.0,42.5,37.0,30.0
4,Bebé,Super Nene,1140NA1010009,,81.2,89.0,37.0
4,Bebé,Super Nene,1140NA1010011,,38.0,20.0,17.0
4,Bebé,Super Nene,1140NA1010026,110.0,94.0,84.0,89.0
4,Bebé,Super Nene,1140NA1010033,,28.0,27.0,13.0
4,Bebé,Super Nene,1140NA1010034,88.0,60.0,51.0,52.0
4,Bebé,Super Nene,1140NA1010073,98.0,78.4,88.0,75.0
4,Bebé,Super Nene,1140NA1010439,51.8,57.0,39.0,42.0
4,Bebé,Super Nene,1140NA1010730,104.6,97.0,80.0,72.0
4,Bebé,Super Nene,1140NA1010731,48.8,50.0,55.0,44.0
4,Bebé,Super Nene,1140NA1010732,47.0,31.0,40.0,37.0
4,Bebé,Super Nene,1140NA1010734,72.3,37.0,52.0,48.0
4,Bebé,Super Nene,1140NA1010829,69.5,45.0,49.0,58.0
4,Bebé,Super Nene,1140NA1011102,255.8,256.2,225.0,221.0
4,Bebé,Super Nene,1140NA1011302,66.0,41.3,70.0,50.0
4,Bebé,Super Nene,1140NA1013303,,,81.0,23.0
4,Bebé,Super Nene,1140NA1013952,63.0,59.2,59.0,52.0
4,Bebé,Super Nene,1140NA1016902,,49.0,37.0,25.0
4,Bebé,Super Nene,1140NA1018902,79.0,77.5,63.0,77.0
4,Hilos Verano,Acqua Microfibra,5533IM6010001,,,,7.0
4,Hilos Verano,Acqua Microfibra,5533IM6010002,,,,8.0
4,Hilos Verano,Acqua Microfibra,5533IM6010003,,,,8.0
4,Hilos Verano,Acqua Microfibra,5533IM6010004,,,,9.0
4,Hilos Verano,Acqua Microfibra,5533IM6010005,,,,8.0
4,Hilos Verano,Acqua Microfibra,5533IM6010006,,,,7.0
4,Hilos Verano,Acqua Microfibra,5533IM6010007,,,,8.0
4,Hilos Verano,Acqua Microfibra,5533IM6010008,,,,9.0
4,Hilos Verano,Acqua Microfibra,5533IM6010009,,,,7.0
4,Hilos Verano,Acqua Microfibra,5533IM6010011,,,,8.0
4,Hilos Verano,Acqua Microfibra,5533IM6010012,,,,6.0
4,Hilos Verano,Cotton Premium,5527IM6010003,29.0,23.0,18.0,22.0
4,Hilos Verano,Cotton Premium,5527IM6010007,,,,7.0
4,Hilos Verano,Cotton Premium,5527IM6010008,,,,7.0
4,Hilos Verano,Cotton Premium,5527IM6010009,,,,7.0
4,Hilos Verano,Cotton Premium,5527IM6010014,,,,8.0
4,Hilos Verano,Cotton Premium,5527IM6010028,25.0,,,15.0
4,Hilos Verano,Cotton Premium,5527IM6010029,,,,7.0
4,Hilos Verano,Cotton Premium,5527IM6010033,31.0,,,18.0
4,Hilos Verano,Cotton Premium,5527IM6010048,21.0,,,19.0
4,Hilos Verano,Cotton Premium,5527IM6010081,32.0,14.0,8.0,16.0
4,Hilos Verano,Cotton Premium,5527IM6010092,44.0,,,19.0
4,Hilos Verano,Cotton Premium,5527IM6010205,64.0,28.0,16.0,30.0
4,Hilos Verano,Cotton Premium,5527IM6010209,44.0,,,29.0
4,Hilos Verano,Cotton Premium,5527IM6010216,22.0,,,15.0
4,Hilos Verano,Cotton Premium,5527IM6010229,65.0,40.0,17.0,39.0
4,Hilos Verano,Cotton Premium,5527IM6010279,21.0,20.0,13.0,16.0
4,Hilos Verano,Cotton Premium,5527IM6010439,54.0,32.0,10.0,28.0
4,Hilos Verano,Cotton Premium,5527IM6010728,33.0,18.0,11.0,18.0
4,Hilos Verano,Cotton Premium,5527IM6010730,49.0,22.0,14.0,26.0
4,Hilos Verano,Cotton Premium,5527IM6010875,19.0,8.0,6.0,14.0
4,Hilos Verano,Cotton Premium,5527IM6010888,37.0,29.0,21.0,30.0
4,Hilos Verano,Cotton Premium,5527IM6011102,194.0,71.0,33.0,94.0
4,Hilos Verano,Cotton Premium,5527IM6011281,41.0,,,20.0
4,Hilos Verano,Cotton Premium,5527IM6011302,148.0,60.0,25.0,64.0
4,Hilos Verano,Cotton Premium,5527IM6012302,,,,10.0
4,Hilos Verano,Cotton Premium,5527IM6012903,34.0,14.0,6.0,18.0
4,Hilos Verano,Cotton Premium,5527IM6013401,34.0,25.0,17.0,23.0
4,Hilos Verano,Cotton Premium,5527IM6013602,71.0,42.0,21.0,50.0
4,Hilos Verano,Cotton Premium,5527IM6013902,,,,7.0
4,Hilos Verano,Cotton Premium,5527IM6014850,19.0,,,18.0
4,Hilos Verano,Cotton Premium,5527IM6016210,43.0,25.0,12.0,24.0
4,Hilos Verano,Cotton Premium,5527IM6016213,50.0,,,27.0
4,Hilos Verano,Cotton Premium,5527IM6016215,64.0,31.0,21.0,34.0
4,Hilos Verano,Cotton Premium,5527IM6016902,,,,7.0
4,Hilos Verano,Cotton Premium,5527IM6018102,40.0,21.0,15.0,21.0
4,Hilos Verano,Cotton Premium,5527IM6018257,30.0,27.0,11.0,22.0
4,Hilos Verano,Cotton Premium,5527IM6018259,92.0,51.0,22.0,55.0
4,Hilos Verano,Cotton Premium,5527IM6018902,75.0,59.0,24.0,52.0
4,Hilos Verano,Delicia Verano,1320ANV010022,2.0,5.0,,4.0
4,Hilos Verano,Delicia Verano,1320ANV010026,2.0,4.0,,4.0
4,Hilos Verano,Delicia Verano,1320ANV010029,,,,0.0
4,Hilos Verano,Delicia Verano,1320ANV010030,,,,0.0
4,Hilos Verano,Delicia Verano,1320ANV010033,2.0,4.0,,4.0
4,Hilos Verano,Delicia Verano,1320ANV010035,2.0,4.0,,5.0
4,Hilos Verano,Delicia Verano,1320ANV010055,2.0,4.0,,4.0
4,Hilos Verano,Delicia Verano,1320ANV010081,,,,0.0
4,Hilos Verano,Delicia Verano,1320ANV010134,2.0,5.0,,5.0
4,Hilos Verano,Delicia Verano,1320ANV010205,2.2,6.0,,5.0
4,Hilos Verano,Delicia Verano,1320ANV010225,,,,0.0
4,Hilos Verano,Delicia Verano,1320ANV010229,2.0,9.0,,7.0
4,Hilos Verano,Delicia Verano,1320ANV010279,,,,0.0
4,Hilos Verano,Delicia Verano,1320ANV010289,2.0,4.0,,7.0
4,Hilos Verano,Delicia Verano,1320ANV010425,2.0,4.0,,3.0
4,Hilos Verano,Delicia Verano,1320ANV010439,,,,0.0
4,Hilos Verano,Delicia Verano,1320ANV010712,2.0,4.0,,4.0
4,Hilos Verano,Delicia Verano,1320ANV010731,,,,0.0
4,Hilos Verano,Delicia Verano,1320ANV011102,12.0,6.0,,12.0
4,Hilos Verano,Delicia Verano,1320ANV011302,2.0,6.7,,8.0
4,Hilos Verano,Delicia Verano,1320ANV013602,4.0,5.0,,7.0
4,Hilos Verano,Delicia Verano,1320ANV016210,2.0,4.0,,8.0
4,Hilos Verano,Delicia Verano,1320ANV016211,,,,0.0
4,Hilos Verano,Delicia Verano,1320ANV016212,5.0,4.0,,6.0
4,Hilos Verano,Delicia Verano,1320ANV016213,,,,0.0
4,Hilos Verano,Delicia Verano,1320ANV016215,2.0,3.0,,5.0
4,Hilos Verano,Delicia Verano,1320ANV016402,2.0,3.0,,3.0
4,Hilos Verano,Delicia Verano,1320ANV018102,2.0,3.0,,5.0
4,Hilos Verano,Delicia Verano,1320ANV018902,13.0,3.0,,8.0
4,Hilos Verano,Fresquita,1300ANV010003,15.0,14.0,12.0,20.0
4,Hilos Verano,Fresquita,1300ANV010022,17.2,,3.0,10.0
4,Hilos Verano,Fresquita,1300ANV010026,17.0,8.9,6.0,14.0
4,Hilos Verano,Fresquita,1300ANV010028,15.0,14.0,2.0,13.0
4,Hilos Verano,Fresquita,1300ANV010029,13.0,5.0,3.0,12.0
4,Hilos Verano,Fresquita,1300ANV010033,11.6,5.0,3.0,16.0
4,Hilos Verano,Fresquita,1300ANV010055,7.0,1.0,,8.0
4,Hilos Verano,Fresquita,1300ANV010081,9.0,4.0,3.0,12.0
4,Hilos Verano,Fresquita,1300ANV010205,21.0,8.0,1.0,17.0
4,Hilos Verano,Fresquita,1300ANV010209,26.2,23.0,8.0,32.0
4,Hilos Verano,Fresquita,1300ANV010216,8.0,3.0,2.0,9.0
4,Hilos Verano,Fresquita,1300ANV010223,17.2,11.0,5.0,24.0
4,Hilos Verano,Fresquita,1300ANV010225,20.5,17.0,18.0,23.0
4,Hilos Verano,Fresquita,1300ANV010229,29.0,24.5,11.0,30.0
4,Hilos Verano,Fresquita,1300ANV010231,12.0,12.0,5.0,16.0
4,Hilos Verano,Fresquita,1300ANV010259,5.0,2.0,2.0,5.0
4,Hilos Verano,Fresquita,1300ANV010279,12.0,2.0,8.0,9.0
4,Hilos Verano,Fresquita,1300ANV010281,13.6,13.0,10.0,17.0
4,Hilos Verano,Fresquita,1300ANV010288,5.0,1.0,,7.0
4,Hilos Verano,Fresquita,1300ANV010289,24.0,13.0,15.0,27.0
4,Hilos Verano,Fresquita,1300ANV010425,8.0,7.0,3.0,9.0
4,Hilos Verano,Fresquita,1300ANV010439,11.9,9.0,7.0,16.0
4,Hilos Verano,Fresquita,1300ANV010712,6.0,1.0,3.0,5.0
4,Hilos Verano,Fresquita,1300ANV010730,15.0,5.0,8.0,20.0
4,Hilos Verano,Fresquita,1300ANV010731,6.0,,2.0,5.0
4,Hilos Verano,Fresquita,1300ANV011033,17.0,12.8,2.0,14.0
4,Hilos Verano,Fresquita,1300ANV011102,185.1,166.0,90.0,156.0
4,Hilos Verano,Fresquita,1300ANV011281,8.2,7.3,6.0,16.0
4,Hilos Verano,Fresquita,1300ANV011302,47.0,38.0,24.0,45.0
4,Hilos Verano,Fresquita,1300ANV011777,11.0,5.0,,7.0
4,Hilos Verano,Fresquita,1300ANV011788,9.0,1.0,,8.0
4,Hilos Verano,Fresquita,1300ANV011799,10.0,5.0,,9.0
4,Hilos Verano,Fresquita,1300ANV012502,13.0,3.9,2.0,10.0
4,Hilos Verano,Fresquita,1300ANV013401,18.0,11.0,7.0,20.0
4,Hilos Verano,Fresquita,1300ANV013602,43.0,49.0,22.0,54.0
4,Hilos Verano,Fresquita,1300ANV014204,19.0,8.0,2.0,12.0
4,Hilos Verano,Fresquita,1300ANV014850,13.0,7.0,5.0,12.0
4,Hilos Verano,Fresquita,1300ANV016210,13.3,10.0,8.0,19.0
4,Hilos Verano,Fresquita,1300ANV016211,6.0,,1.0,6.0
4,Hilos Verano,Fresquita,1300ANV016212,2.0,2.0,3.0,8.0
4,Hilos Verano,Fresquita,1300ANV016213,20.0,8.0,2.0,17.0
4,Hilos Verano,Fresquita,1300ANV016214,9.0,2.0,,6.0
4,Hilos Verano,Fresquita,1300ANV016215,38.2,77.5,17.0,56.0
4,Hilos Verano,Fresquita,1300ANV016402,2.0,9.0,3.0,14.0
4,Hilos Verano,Fresquita,1300ANV016890,4.0,7.0,,4.0
4,Hilos Verano,Fresquita,1300ANV017802,5.0,16.0,2.0,14.0
4,Hilos Verano,Fresquita,1300ANV018102,7.0,4.0,16.0,17.0
4,Hilos Verano,Fresquita,1300ANV018252,10.0,,,7.0
4,Hilos Verano,Fresquita,1300ANV018254,15.0,11.0,1.0,15.0
4,Hilos Verano,Fresquita,1300ANV018257,11.0,10.0,7.0,21.0
4,Hilos Verano,Fresquita,1300ANV018259,30.0,44.0,13.0,34.0
4,Hilos Verano,Fresquita,1300ANV018262,3.0,3.0,,8.0
4,Hilos Verano,Fresquita,1300ANV018902,58.0,64.0,37.0,66.0
4,Hilos Verano,Fresquita Estampado,1305ANV010001,13.0,4.0,6.0,18.0
4,Hilos Verano,Fresquita Estampado,1305ANV010002,10.0,,4.0,10.0
4,Hilos Verano,Fresquita Estampado,1305ANV010003,20.0,5.0,5.0,15.0
4,Hilos Verano,Fresquita Estampado,1305ANV010004,14.0,,4.0,11.0
4,Hilos Verano,Fresquita Estampado,1305ANV010005,10.0,5.8,4.0,15.0
4,Hilos Verano,Fresquita Estampado,1305ANV010006,13.0,4.0,4.0,14.0
4,Hilos Verano,Fresquita Estampado,1305ANV010007,12.0,3.0,5.0,14.0
4,Hilos Verano,Fresquita Estampado,1305ANV010008,9.0,1.9,4.0,13.0
4,Hilos Verano,Fresquita Estampado,1305ANV010009,16.0,3.0,3.0,14.0
4,Hilos Verano,Fresquita Estampado,1305ANV010010,7.0,,3.0,9.0
4,Hilos Verano,Fresquita Estampado,1305ANV010011,23.0,10.0,10.0,23.0
4,Hilos Verano,Margarita,1308ANV010003,7.0,15.0,9.0,16.0
4,Hilos Verano,Margarita,1308ANV010022,8.0,9.0,9.0,9.0
4,Hilos Verano,Margarita,1308ANV010028,13.0,19.0,8.0,17.0
4,Hilos Verano,Margarita,1308ANV010029,10.0,20.0,8.0,12.0
4,Hilos Verano,Margarita,1308ANV010033,11.0,16.0,8.0,17.0
4,Hilos Verano,Margarita,1308ANV010081,4.4,6.0,3.0,12.0
4,Hilos Verano,Margarita,1308ANV010205,10.0,16.0,8.0,15.0
4,Hilos Verano,Margarita,1308ANV010209,28.0,21.0,16.0,31.0
4,Hilos Verano,Margarita,1308ANV010223,13.0,24.0,36.0,25.0
4,Hilos Verano,Margarita,1308ANV010225,13.0,12.0,14.0,18.0
4,Hilos Verano,Margarita,1308ANV010229,14.0,15.0,31.0,22.0
4,Hilos Verano,Margarita,1308ANV010289,19.0,20.0,18.0,22.0
4,Hilos Verano,Margarita,1308ANV010425,5.0,14.0,10.0,12.0
4,Hilos Verano,Margarita,1308ANV010439,19.3,20.6,39.0,23.0
4,Hilos Verano,Margarita,1308ANV010712,15.0,14.0,29.0,10.0
4,Hilos Verano,Margarita,1308ANV010730,14.0,22.5,32.0,18.0
4,Hilos Verano,Margarita,1308ANV010731,9.0,8.0,7.0,9.0
4,Hilos Verano,Margarita,1308ANV011102,83.2,44.0,62.0,81.0
4,Hilos Verano,Margarita,1308ANV011302,18.0,19.0,28.0,31.0
4,Hilos Verano,Margarita,1308ANV013401,12.0,20.0,10.0,18.0
4,Hilos Verano,Margarita,1308ANV013602,26.0,17.1,24.0,36.0
4,Hilos Verano,Margarita,1308ANV014850,13.0,13.2,16.0,16.0
4,Hilos Verano,Margarita,1308ANV016210,5.3,15.0,11.0,16.0
4,Hilos Verano,Margarita,1308ANV016212,5.0,10.0,8.0,9.0
4,Hilos Verano,Margarita,1308ANV016213,22.0,16.0,12.0,16.0
4,Hilos Verano,Margarita,1308ANV016215,29.0,39.5,27.0,35.0
4,Hilos Verano,Margarita,1308ANV016402,13.0,15.0,12.0,16.0
4,Hilos Verano,Margarita,1308ANV018102,10.0,21.0,14.0,17.0
4,Hilos Verano,Margarita,1308ANV018254,12.0,22.0,13.0,18.0
4,Hilos Verano,Margarita,1308ANV018257,17.0,22.0,16.0,19.0
4,Hilos Verano,Margarita,1308ANV018902,46.0,38.0,39.0,47.0
4,Hilos Verano,Natura Algodón 100 gr,1528IMQ100003,22.0,8.0,,12.0
4,Hilos Verano,Natura Algodón 100 gr,1528IMQ100209,16.0,4.0,,12.0
4,Hilos Verano,Natura Algodón 100 gr,1528IMQ100225,29.0,7.0,,12.0
4,Hilos Verano,Natura Algodón 100 gr,1528IMQ100229,41.0,16.0,,17.0
4,Hilos Verano,Natura Algodón 100 gr,1528IMQ100730,21.0,6.0,,11.0
4,Hilos Verano,Natura Algodón 100 gr,1528IMQ101102,38.0,14.0,,21.0
4,Hilos Verano,Natura Algodón 100 gr,1528IMQ101302,31.0,13.0,,21.0
4,Hilos Verano,Natura Algodón 100 gr,1528IMQ103401,29.0,6.0,,11.0
4,Hilos Verano,Natura Algodón 100 gr,1528IMQ103602,28.0,4.0,,13.0
4,Hilos Verano,Natura Algodón 100 gr,1528IMQ106215,21.0,6.0,,14.0
4,Hilos Verano,Natura Algodón 100 gr,1528IMQ106402,13.0,2.0,,9.0
4,Hilos Verano,Natura Algodón 100 gr,1528IMQ108257,12.0,2.0,,10.0
4,Hilos Verano,Natura Algodón 100 gr,1528IMQ108902,27.0,7.0,,16.0
4,Hilos Verano,Natura Algodón 500 gr,5528IMQ200003,11.0,9.5,,15.0
4,Hilos Verano,Natura Algodón 500 gr,5528IMQ200209,3.0,10.5,,16.0
4,Hilos Verano,Natura Algodón 500 gr,5528IMQ200225,6.0,8.0,,13.0
4,Hilos Verano,Natura Algodón 500 gr,5528IMQ200229,27.0,24.0,,20.0
4,Hilos Verano,Natura Algodón 500 gr,5528IMQ200730,2.0,8.0,,12.0
4,Hilos Verano,Natura Algodón 500 gr,5528IMQ201102,50.0,23.0,,41.0
4,Hilos Verano,Natura Algodón 500 gr,5528IMQ201302,27.0,30.0,,28.0
4,Hilos Verano,Natura Algodón 500 gr,5528IMQ203401,4.0,3.0,,9.0
4,Hilos Verano,Natura Algodón 500 gr,5528IMQ203602,6.0,13.0,,17.0
4,Hilos Verano,Natura Algodón 500 gr,5528IMQ206215,16.0,23.0,,18.0
4,Hilos Verano,Natura Algodón 500 gr,5528IMQ206402,3.0,5.5,,12.0
4,Hilos Verano,Natura Algodón 500 gr,5528IMQ208257,2.0,3.0,,14.0
4,Hilos Verano,Natura Algodón 500 gr,5528IMQ208902,9.0,4.0,,17.0
4,Hilos Verano,Perle Verano,1310ANV010022,11.0,14.0,8.0,18.0
4,Hilos Verano,Perle Verano,1310ANV010029,13.3,5.6,9.0,15.0
4,Hilos Verano,Perle Verano,1310ANV010032,18.3,29.6,13.0,26.0
4,Hilos Verano,Perle Verano,1310ANV010033,26.1,28.0,10.0,27.0
4,Hilos Verano,Perle Verano,1310ANV010081,21.2,24.0,17.0,24.0
4,Hilos Verano,Perle Verano,1310ANV010205,25.5,14.6,14.0,35.0
4,Hilos Verano,Perle Verano,1310ANV010209,31.6,15.0,8.0,45.0
4,Hilos Verano,Perle Verano,1310ANV010210,35.2,33.0,19.0,34.0
4,Hilos Verano,Perle Verano,1310ANV010216,31.0,23.0,10.0,21.0
4,Hilos Verano,Perle Verano,1310ANV010225,40.2,18.4,24.0,34.0
4,Hilos Verano,Perle Verano,1310ANV010229,36.0,20.3,16.0,45.0
4,Hilos Verano,Perle Verano,1310ANV010231,30.2,19.0,21.0,31.0
4,Hilos Verano,Perle Verano,1310ANV010234,47.3,15.3,18.0,26.0
4,Hilos Verano,Perle Verano,1310ANV010279,26.0,25.0,7.0,24.0
4,Hilos Verano,Perle Verano,1310ANV010288,16.1,6.0,6.0,16.0
4,Hilos Verano,Perle Verano,1310ANV010289,38.2,17.2,24.0,44.0
4,Hilos Verano,Perle Verano,1310ANV010425,14.0,11.0,12.0,16.0
4,Hilos Verano,Perle Verano,1310ANV010439,10.3,34.0,19.0,30.0
4,Hilos Verano,Perle Verano,1310ANV010712,6.9,20.0,10.0,17.0
4,Hilos Verano,Perle Verano,1310ANV010731,17.2,2.0,7.0,14.0
4,Hilos Verano,Perle Verano,1310ANV010903,23.0,26.2,17.0,28.0
4,Hilos Verano,Perle Verano,1310ANV011102,197.9,161.7,121.0,186.0
4,Hilos Verano,Perle Verano,1310ANV011302,48.4,57.5,26.0,73.0
4,Hilos Verano,Perle Verano,1310ANV013401,26.6,20.3,16.0,35.0
4,Hilos Verano,Perle Verano,1310ANV013602,88.0,58.7,53.0,84.0
4,Hilos Verano,Perle Verano,1310ANV014204,18.5,28.0,13.0,28.0
4,Hilos Verano,Perle Verano,1310ANV014850,20.7,28.0,13.0,25.0
4,Hilos Verano,Perle Verano,1310ANV016210,20.0,53.9,19.0,44.0
4,Hilos Verano,Perle Verano,1310ANV016213,44.4,22.0,10.0,32.0
4,Hilos Verano,Perle Verano,1310ANV016215,61.5,51.2,33.0,66.0
4,Hilos Verano,Perle Verano,1310ANV016402,21.5,25.0,14.0,30.0
4,Hilos Verano,Perle Verano,1310ANV017802,31.2,43.0,14.0,34.0
4,Hilos Verano,Perle Verano,1310ANV018102,20.3,30.0,18.0,38.0
4,Hilos Verano,Perle Verano,1310ANV018252,10.0,3.0,5.0,9.0
4,Hilos Verano,Perle Verano,1310ANV018254,7.0,17.0,17.0,24.0
4,Hilos Verano,Perle Verano,1310ANV018257,33.0,33.0,17.0,36.0
4,Hilos Verano,Perle Verano,1310ANV018259,34.8,41.0,14.0,43.0
4,Hilos Verano,Perle Verano,1310ANV018262,23.4,25.0,11.0,26.0
4,Hilos Verano,Perle Verano,1310ANV018902,95.6,115.0,66.0,110.0
4,Hilos Verano,Sinfonia,5532IM6010001,,2.0,,5.0
4,Hilos Verano,Sinfonia,5532IM6010002,1.0,1.0,,6.0
4,Hilos Verano,Sinfonia,5532IM6010003,1.0,2.0,,6.0
4,Hilos Verano,Sinfonia,5532IM6010004,1.0,2.2,,6.0
4,Hilos Verano,Sinfonia,5532IM6010005,1.0,1.0,,4.0
4,Hilos Verano,Sinfonia,5532IM6010006,1.0,2.0,,4.0
4,Hilos Verano,Sinfonia,5532IM6010007,,2.0,,6.0
4,Hilos Verano,Sinfonia,5532IM6010008,1.0,3.0,,6.0
4,Invierno,Batik Soft,5618IMOR10001,12.9,65.0,,23.0
4,Invierno,Batik Soft,5618IMOR10002,9.0,72.0,,21.0
4,Invierno,Batik Soft,5618IMOR10003,6.0,63.0,,23.0
4,Invierno,Batik Soft,5618IMOR10004,9.9,74.0,,27.0
4,Invierno,Batik Soft,5618IMOR10005,5.0,59.0,,20.0
4,Invierno,Batik Soft,5618IMOR10006,11.0,58.5,,25.0
4,Invierno,Batik Soft,5618IMOR10007,11.0,68.0,,26.0
4,Invierno,Batik Soft,5618IMOR10008,8.9,57.0,,21.0
4,Invierno,Batik Soft,5618IMOR10009,20.0,73.0,,32.0
4,Invierno,Batik Soft,5618IMOR10010,16.0,65.0,,26.0
4,Invierno,Bonbon Classic,5248IM0108200,64.0,81.0,95.5,103.0
4,Invierno,Bonbon Classic,5248IM0108204,28.0,48.0,37.5,53.0
4,Invierno,Bonbon Classic,5248IM0108206,88.0,88.4,134.5,182.0
4,Invierno,Bonbon Classic,5248IM0108207,40.5,37.0,50.5,57.0
4,Invierno,Bonbon Classic,5248IM0108209,62.0,94.0,96.0,113.0
4,Invierno,Bonbon Classic,5248IM0108211,28.5,36.0,44.5,53.0
4,Invierno,Bonbon Classic,5248IM0108217,27.0,35.0,86.3,61.0
4,Invierno,Bonbon Classic,5248IM0108219,29.0,24.0,53.5,39.0
4,Invierno,Bonbon Classic,5248IM0108220,37.0,45.0,50.5,58.0
4,Invierno,Bonbon Classic,5248IM0108221,5.0,,,7.0
4,Invierno,Bonbon Classic,5248IM0108223,32.5,64.0,69.5,82.0
4,Invierno,Bonbon Classic,5248IM0108224,70.0,92.0,132.5,119.0
4,Invierno,Bonbon Classic,5248IM0108226,40.0,43.0,53.5,63.0
4,Invierno,Bonbon Classic,5248IM0108236,26.0,34.0,27.5,38.0
4,Invierno,Bonbon Classic,5248IM0108237,89.0,48.0,87.5,92.0
