Mes,SuperFamily,Familia,Codigo Producto,Venta 2025,Venta 2024,Venta 2023,Venta 2022,Projection 2025,Projection 2026
3,Bebé,Lolipop,5601IMD180430,,18.0,53.0,62.0,27.538006013404427,28.46212527383972
3,Bebé,Lolipop,5601IMD180431,,9.0,47.0,69.0,25.35957679374502,26.21059241703235
3,Bebé,Lolipop,5601IMD180432,,13.0,49.0,77.0,26.094588789996514,26.970269915283385
3,Bebé,Lolipop,5601IMD180433,,7.0,41.0,85.0,20.8530552782664,21.55284123997283
3,Bebé,Lolipop,5601IMD180434,,17.0,49.0,94.0,28.5357598544698,29.493361696804925
3,Bebé,Lolipop,5601IMD180437,,36.0,47.0,87.0,24.54474449020829,25.3684160049441
3,Bebé,Lolipop,5601IMD180440,,16.0,45.2,103.0,34.269518594458845,35.41953367411165
3,Bebé,Lolipop,5601IMD180563,,24.0,44.0,60.0,25.90501556019409,26.77433499492
3,Bebé,Lolipop,5601IMD181117,,8.0,39.0,73.0,17.85979375507026,18.459131971077205
3,Bebé,Baby Jakard,5602IMD181306,,1.0,15.0,77.0,11.54068609498954,11.92796795896423
3,Bebé,Baby Jakard,5602IMD181307,,9.0,11.0,48.0,10.87551686761262,11.24047701032076
3,Bebé,Baby Jakard,5602IMD181309,,,2.8,72.0,7.908862113511564,8.174267379370876
3,Bebé,Baby Jakard,5602IMD181310,,7.0,11.0,52.0,10.379965793216815,10.728296253581371
3,Bebé,Baby Jakard,5602IMD181311,,6.0,10.0,46.0,9.678212258334169,10.00299330276251
3,Bebé,Baby Jakard,5602IMD181315,,3.0,18.0,80.0,13.702486083964525,14.162313542055513
3,Bebé,Baby Jakard,5602IMD181316,,12.0,14.0,65.0,13.958576236504635,14.426997557283247
3,Bebé,Baby Jakard,5602IMD181317,,10.0,8.0,54.0,12.538439936054916,12.959204381929435
3,Bebé,Baby Jakard,5602IMD181318,,8.0,12.0,52.0,10.36998825480616,10.71798388935172
3,Bebé,Baby Jakard,5602IMD181319,,9.0,14.0,55.0,12.688103012214723,13.11388984537422
3,Invierno,Vizon Anatolia,5605IMD180837,,20.0,13.0,70.0,25.52768058918445,27.38324078520406
3,Invierno,Vizon Anatolia,5605IMD180838,,,22.0,94.0,25.15582179265566,26.984352256030064
3,Invierno,Vizon Anatolia,5605IMD181027,,14.0,19.0,45.0,13.142795633039462,14.098121298286978
3,Invierno,Vizon Anatolia,5605IMD181031,,17.0,14.0,70.0,15.368271178677244,16.48536257212218
3,Invierno,Vizon Anatolia,5605IMD181323,,15.0,23.0,70.0,23.72799755865591,25.4527421020261
3,Invierno,Vizon Anatolia,5605IMD181324,,18.0,18.0,70.0,22.101470150938503,23.707985405715423
3,Invierno,Vizon Anatolia,5605IMD181327,,11.2,16.0,60.0,16.20566312505881,17.38362300041476
3,Invierno,Vizon Anatolia,5605IMD181490,,27.0,21.0,75.0,25.97334342166546,27.861298030091973
3,Invierno,Vizon Anatolia,5605IMD181617,,15.0,17.0,70.0,20.159856282040234,21.625239192318386
3,Invierno,Nako Melange,5614IM0D10091,,65.0,109.0,198.0,72.18602439485812,77.43309386942498
3,Invierno,Nako Melange,5614IM0D10092,,54.0,90.0,280.0,66.41227788997654,71.23966434011278
3,Invierno,Nako Melange,5614IM0D10093,,36.0,89.0,168.0,59.05458322888836,63.34715237355558
3,Invierno,Nako Melange,5614IM0D10094,,,45.0,60.0,22.101470150938507,23.707985405715423
3,Invierno,Nako Melange,5614IM0D10095,,31.0,79.0,134.0,40.58938115698301,43.53974869205303
3,Invierno,Nako Melange,5614IM0D10096,,25.0,76.0,106.0,32.581643256161335,34.949943037092424
3,Invierno,Nako Melange,5614IM0D10097,,15.0,46.0,84.0,28.32655672183603,30.385562081124355
3,Invierno,Nako Melange,5614IM0D10098,,14.0,58.0,81.0,28.062565362468288,30.102381674916867
3,Invierno,Nako Melange,5614IM0D10099,,15.0,48.0,73.0,22.277464390517004,23.896772343187088
3,Bebé,Bebe 100,5615IMD100208,,,19.0,50.0,21.81755065796293,22.549703115505864
3,Bebé,Bebe 100,5615IMD100215,,,,27.0,6.551916889662648,6.771785844138193
3,Bebé,Bebe 100,5615IMD102197,,,,26.0,8.647199955899941,8.937382332365129
3,Invierno,Mosaico,5617IM8X10001,,35.1,213.0,,26.51835784100533,28.44592854613325
3,Invierno,Mosaico,5617IM8X10002,,40.0,202.0,,23.33910706152278,25.035583869225817
3,Invierno,Mosaico,5617IM8X10003,,29.0,217.0,,24.957118618938,26.771205713723347
3,Invierno,Mosaico,5617IM8X10004,,34.0,218.0,,26.35087945172901,28.266276460474728
3,Invierno,Mosaico,5617IM8X10006,,35.1,219.0,,31.22478444134645,33.494456648198
3,Invierno,Mosaico,5617IM8X10007,,30.0,208.0,,28.286816087092493,30.342932772663005
3,Invierno,Mosaico,5617IM8X10008,,32.0,200.0,,25.74625408027385,27.617701981741444
3,Invierno,Mosaico,5617IM8X10009,,33.0,199.0,,23.614452887960105,25.33094407785084
3,Invierno,Mosaico,5617IM8X10010,,29.0,198.0,,21.35775255788097,22.91020834736743
3,Invierno,Mosaico,5617IM8X10011,,39.0,221.0,,32.1899141422608,34.52973985368776
3,Invierno,Batik Soft,5618IMOR10001,,11.0,182.0,,14.47410689694778,15.526203131741967
3,Invierno,Batik Soft,5618IMOR10002,,11.0,172.0,,13.057637130017609,14.006772780155533
3,Invierno,Batik Soft,5618IMOR10003,,8.0,173.0,,14.36340084301937,15.407450058171085
3,Invierno,Batik Soft,5618IMOR10004,,13.0,183.0,,17.00047581992945,18.236209169641626
3,Invierno,Batik Soft,5618IMOR10005,,12.0,168.0,,12.603458447234388,13.51958068345447
3,Invierno,Batik Soft,5618IMOR10006,,9.0,170.0,,15.510202017047003,16.637610102341267
3,Invierno,Batik Soft,5618IMOR10007,,14.0,177.0,,16.60306947249413,17.809916085028195
3,Invierno,Batik Soft,5618IMOR10008,,8.0,177.0,,13.338660189989726,14.308222889989311
3,Invierno,Batik Soft,5618IMOR10009,,17.0,189.0,,19.91005800650945,21.3572835391328
3,Invierno,Batik Soft,5618IMOR10010,,13.0,182.0,,16.54913575391362,17.752062023544944
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010022,,91.0,63.0,103.0,94.35617246481256,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010033,,111.0,100.0,72.0,132.35528382378257,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010134,,90.0,67.0,58.0,96.60981330311364,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010219,,65.0,,,27.67727591806785,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010425,,57.0,30.0,109.0,72.00021575034891,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010718,,203.3,203.0,185.0,257.4443804607296,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010728,,68.0,74.0,136.0,93.12509108161252,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010732,,79.0,73.0,,107.8900476058556,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010735,,174.8,142.0,226.0,227.69391537290792,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010740,,98.0,89.0,133.0,164.65252346036766,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010769,,93.0,91.0,140.0,147.34480242444002,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010772,,98.0,87.0,86.0,114.51462886007874,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010807,,73.0,69.0,115.0,93.78273716254024,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010811,,245.0,193.0,199.0,321.94903490333405,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010829,,139.1,124.0,140.0,160.5378244137827,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010831,,99.0,100.0,144.0,152.99093463142924,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010875,,111.0,83.0,127.0,150.82952464594118,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010880,,81.0,74.0,117.0,113.09908577125265,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010882,,113.0,114.0,139.0,160.8024868609853,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010888,,198.0,184.0,,280.5903144797223,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1010900,,95.7,82.0,18.7,119.43494435580016,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1011102,,460.0,386.0,489.0,603.152885056117,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1011302,,266.4,185.0,262.0,369.7615090016109,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1011777,,53.0,35.0,,55.62723435749597,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1011788,,69.0,32.0,,59.62524132508705,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1011799,,73.0,46.0,,66.69493669506005,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1012302,,110.0,75.0,99.0,104.68201794279356,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1012903,,115.0,68.0,136.0,129.07908353038047,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1013102,,115.7,77.0,96.0,132.77633771705948,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1013202,,101.0,96.0,106.0,127.26253673367158,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1013602,,256.0,196.0,274.0,336.96421774129595,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1013902,,106.0,116.0,130.0,148.96886744136518,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1013916,,115.7,84.0,127.0,133.95127858115595,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1013917,,112.0,122.0,108.0,120.75424655473444,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1014850,,119.0,83.0,92.0,135.13824955648892,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1015029,,123.0,96.0,210.0,154.83154165061106,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1015032,,102.0,82.0,117.0,114.39031771063507,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1015033,,53.0,51.0,140.0,79.3024932708939,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1015102,,92.6,68.0,111.0,127.34674751232694,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1015204,,167.9,154.0,230.0,220.92497278384693,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1015302,,99.7,84.0,115.0,108.47551301936444,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1015502,,110.0,99.0,154.0,163.99046633865322,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1016202,,84.0,62.0,85.0,92.25892307258576,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1016402,,56.0,70.0,103.0,93.81481745917084,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1016702,,150.9,146.0,178.0,225.921879987774,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1016890,,96.0,58.0,63.0,84.9766957374349,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1016902,,170.0,134.0,148.0,174.31230177955536,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1017007,,82.0,78.0,172.0,114.75924112188724,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1017402,,71.0,79.0,6.9,111.07802708352352,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1017802,,120.0,88.0,136.0,131.71768792824898,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1017902,,67.0,89.0,57.0,97.30354971775084,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1018003,,89.3,75.0,143.0,128.61391922923647,0.0
4,Invierno,Ukryl Etiqueta Dorada,1100AN1018902,,507.0,467.0,689.0,871.1316329229265,0.0
4,Invierno,Ukryl Estampado,1106AN1010004,,75.0,32.0,,45.34549928738232,0.0
4,Invierno,Ukryl Estampado,1106AN1010007,,68.0,35.0,,49.42370699654972,0.0
4,Invierno,Ukryl Estampado,1106AN1010016,,77.4,36.0,,51.50491624046122,0.0
4,Invierno,Ukryl Estampado,1106AN1010021,,48.0,34.0,,32.328918929507815,0.0
4,Invierno,Ukryl Estampado,1106AN1010024,,86.7,36.0,,63.20219439940122,0.0
4,Invierno,Ukryl Estampado,1106AN1010027,,53.3,34.3,,47.843752387491655,0.0
4,Invierno,Ukryl Estampado,1106AN1010029,,54.9,36.4,,34.34596758015808,0.0
4,Invierno,Ukryl Estampado,1106AN1010031,,60.3,34.0,,37.48983664995889,0.0
4,Invierno,Ukryl Estampado,1106AN1010041,,74.4,37.0,,50.30190511681296,0.0
4,Invierno,Ukryl Estampado,1106AN1010062,,55.0,34.0,,44.41918072217292,0.0
4,Invierno,Ukryl Estampado,1106AN1010064,,45.7,35.0,,45.7986334772896,0.0
4,Invierno,Ukryl Estampado,1106AN1010065,,74.0,,,18.770983565991827,0.0
4,Invierno,Ukryl Estampado,1106AN1010077,,63.0,36.0,,52.1705823955466,0.0
4,Invierno,Ukryl Estampado,1106AN1010082,,61.0,32.0,,37.76652920839799,0.0
4,Invierno,Ukryl Estampado,1106AN1010085,,56.3,36.0,,45.79061340313195,0.0
4,Invierno,Ukryl Estampado,1106AN1010103,,60.0,35.0,,45.806653551447255,0.0
4,Invierno,Ukryl Estampado,1106AN1010125,,58.0,34.0,,47.20615649195808,0.0
4,Invierno,Krehuel Estampado,1119AN1050472,,4.0,6.0,17.0,9.640129137501464,0.0
4,Invierno,Krehuel Estampado,1119AN1050475,,7.0,5.5,13.0,9.92484177009822,0.0
4,Invierno,Krehuel Estampado,1119AN1050477,,5.0,7.5,19.0,11.671212917927624,0.0
4,Invierno,Krehuel Estampado,1119AN1050478,,5.0,6.0,16.0,11.047652152169938,0.0
4,Invierno,Krehuel Estampado,1119AN1050481,,5.0,7.0,13.0,10.325845477980977,0.0
4,Invierno,Krehuel Estampado,1119AN1050482,,3.0,2.5,14.0,7.759421747531335,0.0
4,Invierno,Krehuel Estampado,1119AN1050487,,5.0,4.0,16.0,9.926846788637636,0.0
4,Invierno,Krehuel Estampado,1119AN1050488,,2.0,4.0,13.0,8.82208157342064,0.0
4,Invierno,Krehuel Estampado,1119AN1050489,,,31.5,27.0,16.150424334978013,0.0
4,Invierno,Krehuel,1123AN1050001,,13.0,22.0,11.0,18.75494341767652,0.0
4,Invierno,Krehuel,1123AN1050006,,19.0,6.0,14.0,13.477734621939444,0.0
4,Invierno,Krehuel,1123AN1050011,,16.0,3.0,15.0,12.42108985166838,0.0
4,Invierno,Krehuel,1123AN1050012,,30.0,13.0,25.0,29.169009711391706,0.0
4,Invierno,Krehuel,1123AN1050013,,48.0,38.0,32.0,48.65778991449367,0.0
4,Invierno,Krehuel,1123AN1050015,,4.0,14.0,9.0,12.344899147170658,0.0
4,Invierno,Krehuel,1123AN1050017,,31.45,21.5,31.0,39.40061931802023,0.0
4,Invierno,Krehuel,1123AN1050018,,45.25,53.0,40.0,51.43875062866058,0.0
4,Invierno,Krehuel,1123AN1050020,,11.0,7.0,10.0,14.18149612927368,0.0
4,Invierno,Krehuel,1123AN1050022,,,10.5,5.0,14.809066932110197,0.0
4,Invierno,Krehuel,1123AN1050023,,19.0,8.0,6.0,11.264194154426626,0.0
4,Invierno,Krehuel,1123AN1050024,,34.0,18.5,14.0,21.038659534068813,0.0
4,Invierno,Krehuel,1123AN1050025,,7.0,2.0,3.0,6.2155574721827245,0.0
4,Invierno,Krehuel,1123AN1050026,,17.0,6.0,19.0,13.600040752843682,0.0
4,Invierno,Krehuel,1123AN1050027,,13.0,11.5,14.0,16.17448455745098,0.0
4,Invierno,Krehuel,1123AN1050028,,15.3,6.0,11.0,12.190512719635796,0.0
4,Invierno,Krehuel,1123AN1050030,,15.0,22.0,11.0,18.88125958565959,0.0
4,Invierno,Krehuel,1123AN1050037,,57.0,42.0,40.0,42.73897518614418,0.0
4,Invierno,Krehuel,1123AN1050041,,12.0,4.0,8.0,9.9509070111106,0.0
4,Invierno,Krehuel,1123AN1050134,,,,5.0,6.275708028365138,0.0
4,Invierno,Krehuel,1123AN1050718,,9.0,15.0,15.0,16.868220972088146,0.0
4,Invierno,Krehuel,1123AN1050829,,25.0,8.0,6.0,14.10731044331537,0.0
4,Invierno,Krehuel,1123AN1050831,,22.35,11.0,6.0,15.78751597934412,0.0
4,Invierno,Krehuel,1123AN1050888,,22.0,12.0,8.0,15.97799274058843,0.0
4,Invierno,Krehuel,1123AN1051777,,13.0,11.5,29.0,16.076238649019704,0.0
4,Invierno,Krehuel,1123AN1051788,,18.0,7.0,30.0,18.04516685472404,0.0
4,Invierno,Krehuel,1123AN1051799,,16.0,13.0,6.0,18.941410141842,0.0
4,Invierno,Krehuel,1123AN1053602,,25.0,15.0,9.0,23.398566354958835,0.0
4,Invierno,Krehuel,1123AN1053902,,13.0,3.0,10.0,9.439627283560087,0.0
4,Invierno,Krehuel,1123AN1055032,,28.0,22.0,16.0,24.066237528583624,0.0
4,Invierno,Krehuel,1123AN1055502,,12.0,8.0,19.0,15.232125843926504,0.0
4,Invierno,Krehuel,1123AN1056902,,14.0,5.0,5.0,7.097765629524789,0.0
4,Invierno,Krehuel,1123AN1058003,,8.0,8.0,11.0,13.42359912137527,0.0
4,Invierno,Bruni,1129ANB310769,,25.0,258.8,,22.612599087508578,0.0
4,Invierno,Bruni,1129ANB310772,,28.0,252.0,,22.06322400770926,0.0
4,Invierno,Bruni,1129ANB310831,,35.0,248.0,,22.736910236952287,0.0
4,Invierno,Bruni,1129ANB310888,,51.0,269.0,,30.532422318193067,0.0
4,Invierno,Bruni,1129ANB312903,,38.0,259.0,,23.466736985298905,0.0
4,Invierno,Bruni,1129ANB313602,,42.0,277.0,,25.852709047201305,0.0
4,Invierno,Bruni,1129ANB313916,,48.0,271.0,,27.03165994837661,0.0
4,Invierno,Bruni,1129ANB314850,,42.0,248.4,,23.83566039655104,0.0
4,Invierno,Bruni,1129ANB316890,,33.0,265.0,,25.347444375269035,0.0
4,Invierno,Bruni,1129ANB317007,,34.0,278.0,,28.16249040460598,0.0
4,Invierno,Bruni,1129ANB318003,,29.0,255.0,,23.73941950665918,0.0
4,Invierno,Bruni,1129ANB318902,,60.0,300.0,,42.89135659513962,0.0
4,Bebé,Super Nene,1140NA1010001,,52.6,72.0,44.0,50.17848645098488,0.0
4,Bebé,Super Nene,1140NA1010003,,118.6,92.0,102.0,85.06235189957333,0.0
4,Bebé,Super Nene,1140NA1010004,,43.0,44.0,,27.04892576780693,0.0
4,Bebé,Super Nene,1140NA1010005,,35.0,38.0,45.0,43.17366374654161,0.0
4,Bebé,Super Nene,1140NA1010007,,39.1,41.0,40.0,38.95864056075106,0.0
4,Bebé,Super Nene,1140NA1010008,,26.0,34.5,41.0,31.13886283387527,0.0
4,Bebé,Super Nene,1140NA1010026,,96.0,69.0,92.0,80.42279400442258,0.0
4,Bebé,Super Nene,1140NA1010034,,78.0,67.0,52.0,56.561669045293584,0.0
4,Bebé,Super Nene,1140NA1010073,,77.0,62.0,91.0,79.55477214332005,0.0
4,Bebé,Super Nene,1140NA1010439,,44.8,56.0,29.0,38.9245261644632,0.0
4,Bebé,Super Nene,1140NA1010730,,92.0,97.0,85.0,78.3493968078152,0.0
4,Bebé,Super Nene,1140NA1010731,,44.0,63.0,46.0,47.45691572490789,0.0
4,Bebé,Super Nene,1140NA1010732,,39.0,31.0,36.0,39.38696575858769,0.0
4,Bebé,Super Nene,1140NA1010734,,62.3,34.0,51.0,52.23293120521013,0.0
4,Bebé,Super Nene,1140NA1010829,,68.5,38.0,32.4,52.79013301124539,0.0
4,Bebé,Super Nene,1140NA1011102,,242.0,234.0,205.0,240.0857496086215,0.0
4,Bebé,Super Nene,1140NA1011302,,61.0,44.0,62.0,55.341131755883005,0.0
4,Bebé,Super Nene,1140NA1013952,,64.1,56.0,56.0,55.94381942363543,0.0
4,Bebé,Super Nene,1140NA1016902,,,,6.0,2.160578431565296,0.0
4,Bebé,Super Nene,1140NA1018902,,75.0,67.0,59.0,81.27186342314299,0.0
4,Bebé,Baby Soft,1148AN1010003,,106.4,97.0,97.0,105.9441529162281,0.0
4,Bebé,Baby Soft,1148AN1010014,,48.2,50.0,69.0,60.65160611136192,0.0
4,Bebé,Baby Soft,1148AN1010024,,45.2,54.0,37.0,46.47896969798888,0.0
4,Bebé,Baby Soft,1148AN1010026,,120.0,117.0,75.0,104.7311966037704,0.0
4,Bebé,Baby Soft,1148AN1010034,,74.2,93.0,66.0,75.52548289287459,0.0
4,Bebé,Baby Soft,1148AN1010039,,88.0,83.0,40.0,78.04615772970078,0.0
4,Bebé,Baby Soft,1148AN1010041,,68.0,71.0,47.0,67.92555349763177,0.0
4,Bebé,Baby Soft,1148AN1010050,,39.2,54.0,51.0,46.40315992846027,0.0
4,Bebé,Baby Soft,1148AN1010081,,78.0,110.0,93.0,95.04649854649088,0.0
4,Bebé,Baby Soft,1148AN1010229,,85.1,82.0,76.0,89.16366043107098,0.0
4,Bebé,Baby Soft,1148AN1010439,,66.0,67.0,66.0,59.851813042835126,0.0
4,Bebé,Baby Soft,1148AN1010730,,65.0,52.0,69.0,68.83527073197504,0.0
4,Bebé,Baby Soft,1148AN1010734,,73.0,92.0,72.0,84.71741744821817,0.0
4,Bebé,Baby Soft,1148AN1010812,,62.0,48.0,58.0,53.81735538835802,0.0
4,Bebé,Baby Soft,1148AN1010831,,54.0,62.0,42.0,51.86904431147283,0.0
4,Bebé,Baby Soft,1148AN1010875,,50.2,74.0,49.0,69.90797897080483,0.0
4,Bebé,Baby Soft,1148AN1010888,,73.3,103.0,86.0,92.71913862196264,0.0
4,Bebé,Baby Soft,1148AN1011102,,322.0,290.0,193.0,293.48994175304864,0.0
4,Bebé,Baby Soft,1148AN1011302,,122.3,142.0,111.0,141.13125744293097,0.0
4,Bebé,Baby Soft,1148AN1013401,,51.5,81.0,56.0,59.05960095126118,0.0
4,Bebé,Baby Soft,1148AN1013602,,50.0,69.0,64.0,67.59578100018231,0.0
4,Bebé,Baby Soft,1148AN1013902,,25.0,31.0,50.0,34.21673947673671,0.0
4,Bebé,Baby Soft,1148AN1014204,,35.2,45.0,54.0,42.98034883424367,0.0
4,Bebé,Baby Soft,1148AN1016402,,40.2,36.0,52.0,39.356641850776256,0.0
4,Bebé,Baby Soft,1148AN1018902,,111.8,124.0,98.0,108.55958996496504,0.0
4,Invierno,Super Economico 100 gr,1150AN0T10033,,359.0,276.1,144.0,237.9435701463911,0.0
4,Invierno,Super Economico 100 gr,1150AN0T10041,,315.0,236.2,95.0,186.63113568571364,0.0
4,Invierno,Super Economico 100 gr,1150AN0T10425,,320.0,269.1,126.0,217.36004982076923,0.0
4,Invierno,Super Economico 100 gr,1150AN0T10712,,284.0,220.8,96.0,178.75542286289627,0.0
4,Invierno,Super Economico 100 gr,1150AN0T10718,,371.0,282.0,229.0,266.04189995773584,0.0
4,Invierno,Super Economico 100 gr,1150AN0T10735,,447.0,369.0,275.0,384.62671645282455,0.0
4,Invierno,Super Economico 100 gr,1150AN0T10740,,336.0,284.7,137.0,277.59481678183806,0.0
4,Invierno,Super Economico 100 gr,1150AN0T10769,,352.0,257.4,161.0,233.91749291924825,0.0
4,Invierno,Super Economico 100 gr,1150AN0T10772,,361.0,272.0,135.0,242.40273137804732,0.0
4,Invierno,Super Economico 100 gr,1150AN0T10807,,344.0,257.0,118.0,202.3384509234812,0.0
4,Invierno,Super Economico 100 gr,1150AN0T10811,,421.0,337.0,212.0,334.9182968236781,0.0
4,Invierno,Super Economico 100 gr,1150AN0T10829,,361.8,315.0,207.0,332.8250574685301,0.0
4,Invierno,Super Economico 100 gr,1150AN0T10875,,339.0,263.0,141.0,222.16006420412583,0.0
4,Invierno,Super Economico 100 gr,1150AN0T11102,,518.0,433.8,350.0,454.6098835525232,0.0
4,Invierno,Super Economico 100 gr,1150AN0T11302,,474.0,294.0,207.0,302.70967900653505,0.0
4,Invierno,Super Economico 100 gr,1150AN0T12903,,327.0,246.0,129.0,219.56958025120323,0.0
4,Invierno,Super Economico 100 gr,1150AN0T13202,,397.0,267.1,138.0,225.5605756469716,0.0
4,Invierno,Super Economico 100 gr,1150AN0T13602,,440.7,316.0,197.0,381.9239514616948,0.0
4,Invierno,Super Economico 100 gr,1150AN0T13916,,344.0,248.6,141.0,206.9339534158176,0.0
4,Invierno,Super Economico 100 gr,1150AN0T14850,,354.0,279.0,149.0,236.07088283057865,0.0
4,Invierno,Super Economico 100 gr,1150AN0T15032,,357.0,289.0,146.0,244.8648941444475,0.0
4,Invierno,Super Economico 100 gr,1150AN0T16702,,425.0,302.0,197.0,298.5071601479238,0.0
4,Invierno,Super Economico 100 gr,1150AN0T16902,,332.6,276.5,101.0,202.75148474260044,0.0
4,Invierno,Super Economico 100 gr,1150AN0T17007,,341.0,234.0,130.0,216.1851089566728,0.0
4,Invierno,Super Economico 100 gr,1150AN0T18003,,349.0,294.0,165.0,258.1461369495244,0.0
4,Invierno,Super Economico 100 gr,1150AN0T18902,,588.5,477.0,444.0,653.4114817724784,0.0
4,Invierno,Super Económico 50g,1153AN0T50033,,70.0,35.0,18.0,57.49591163622937,0.0
4,Invierno,Super Económico 50g,1153AN0T50041,,15.0,13.0,9.0,16.681754247922665,0.0
4,Invierno,Super Económico 50g,1153AN0T50425,,42.0,12.0,28.0,29.592068623208007,0.0
4,Invierno,Super Económico 50g,1153AN0T50712,,11.0,8.0,15.0,16.180499613069216,0.0
4,Invierno,Super Económico 50g,1153AN0T50718,,24.0,24.0,19.0,23.298315427988143,0.0
