Date,SuperFamily,Familia,Codigo Producto,Projection,Sales
2025-10-01,Invierno,Batik Soft,5618IMOR10007,11.0,
2025-10-01,Invierno,Batik Soft,5618IMOR10008,9.0,
2025-10-01,Invierno,Batik Soft,5618IMOR10009,13.0,
2025-10-01,Invierno,Batik Soft,5618IMOR10010,11.0,
2025-10-01,Bebé,Bebe 100,5615IMD100208,19.0,
2025-10-01,Bebé,Bebe 100,5615IMD100214,3.0,
2025-10-01,Bebé,Bebe 100,5615IMD100215,5.0,
2025-10-01,Bebé,Bebe 100,5615IMD100217,3.0,
2025-10-01,Bebé,Bebe 100,5615IMD100229,4.0,
2025-10-01,Bebé,Bebe 100,5615IMD100247,1.0,
2025-10-01,Bebé,Bebe 100,5615IMD100256,2.0,
2025-10-01,Bebé,Bebe 100,5615IMD101036,1.0,
2025-10-01,Bebé,Bebe 100,5615IMD101199,1.0,
2025-10-01,Bebé,Bebe 100,5615IMD101291,0.0,
2025-10-01,Bebé,Bebe 100,5615IMD101292,0.0,
2025-10-01,Bebé,Bebe 100,5615IMD102197,7.0,
2025-10-01,Bebé,Bebe 100,5615IMD102587,4.0,
2025-10-01,Bebé,Bebe 100,5615IMD103641,3.0,
2025-10-01,Bebé,Bebe 100,5615IMD104895,4.0,
2025-10-01,Bebé,Bebe 100,5615IMD110094,3.0,
2025-10-01,Bebé,Bebe 100,5615IMD123070,2.0,
2025-10-01,Bebé,Bebe 100,5615IMD199054,4.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108200,43.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108204,20.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108206,74.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108207,24.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108209,22.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108211,23.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108217,24.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108219,17.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108220,25.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108221,3.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108223,33.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108224,35.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108226,28.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108236,10.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108237,29.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108239,13.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108242,23.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108322,13.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108402,11.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108404,19.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108488,25.0,
2025-10-01,Invierno,Bonbon Classic,5248IM0108769,23.0,
2025-10-01,Invierno,Bruni,1129ANB310769,11.0,
2025-10-01,Invierno,Bruni,1129ANB310772,11.0,
2025-10-01,Invierno,Bruni,1129ANB310831,10.0,
2025-10-01,Invierno,Bruni,1129ANB310888,15.0,
2025-10-01,Invierno,Bruni,1129ANB312903,11.0,
2025-10-01,Invierno,Bruni,1129ANB313602,13.0,
2025-10-01,Invierno,Bruni,1129ANB313916,13.0,
2025-10-01,Invierno,Bruni,1129ANB314850,12.0,
2025-10-01,Invierno,Bruni,1129ANB316890,12.0,
2025-10-01,Invierno,Bruni,1129ANB317007,14.0,
2025-10-01,Invierno,Bruni,1129ANB318003,12.0,
2025-10-01,Invierno,Bruni,1129ANB318902,22.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010003,77.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010007,23.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010008,26.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010009,23.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010014,27.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010028,51.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010029,26.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010033,59.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010048,48.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010081,54.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010092,58.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010205,104.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010209,72.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010216,35.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010229,126.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010279,54.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010439,92.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010728,63.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010730,79.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010875,49.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6010888,95.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6011102,292.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6011281,48.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6011302,199.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6012302,32.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6012903,63.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6013401,70.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6013602,155.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6013902,24.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6014850,45.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6016210,80.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6016213,68.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6016215,105.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6016902,24.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6018102,72.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6018257,76.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6018259,161.0,
2025-10-01,Hilos Verano,Cotton Premium,5527IM6018902,167.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV010022,13.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV010026,14.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV010029,0.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV010030,0.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV010033,15.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV010035,16.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV010055,13.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV010081,0.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV010134,16.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV010205,16.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV010225,0.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV010229,25.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV010279,0.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV010289,24.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV010425,14.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV010439,0.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV010712,17.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV010731,0.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV011102,41.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV011302,28.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV013602,29.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV016210,27.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV016211,0.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV016212,22.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV016213,1.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV016215,17.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV016402,16.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV018102,23.0,
2025-10-01,Hilos Verano,Delicia Verano,1320ANV018902,33.0,
2025-10-01,Invierno,Diana,1340IMK010002,28.0,
2025-10-01,Invierno,Diana,1340IMK010003,27.0,
2025-10-01,Invierno,Diana,1340IMK010004,32.0,
2025-10-01,Invierno,Diana,1340IMK010005,26.0,
2025-10-01,Invierno,Diana,1340IMK010006,31.0,
2025-10-01,Invierno,Diana,1340IMK010007,35.0,
2025-10-01,Invierno,Diana,1340IMK010008,45.0,
2025-10-01,Invierno,Diana,1340IMK010009,29.0,
2025-10-01,Invierno,Diana,1340IMK010010,0.0,
2025-10-01,Invierno,Diana,1340IMK010011,29.0,
2025-10-01,Invierno,Diana,1340IMK010012,21.0,
2025-10-01,Invierno,Extra,1155AN1010718,36.0,
2025-10-01,Invierno,Extra,1155AN1010735,30.0,
2025-10-01,Invierno,Extra,1155AN1010740,15.0,
2025-10-01,Invierno,Extra,1155AN1010769,26.0,
2025-10-01,Invierno,Extra,1155AN1010772,26.0,
2025-10-01,Invierno,Extra,1155AN1010807,19.0,
2025-10-01,Invierno,Extra,1155AN1010811,26.0,
2025-10-01,Invierno,Extra,1155AN1010829,26.0,
2025-10-01,Invierno,Extra,1155AN1010875,13.0,
2025-10-01,Invierno,Extra,1155AN1010880,12.0,
2025-10-01,Invierno,Extra,1155AN1010888,16.0,
2025-10-01,Invierno,Extra,1155AN1011102,38.0,
2025-10-01,Invierno,Extra,1155AN1011302,37.0,
2025-10-01,Invierno,Extra,1155AN1012903,19.0,
2025-10-01,Invierno,Extra,1155AN1013202,19.0,
2025-10-01,Invierno,Extra,1155AN1013602,38.0,
2025-10-01,Invierno,Extra,1155AN1014850,2.0,
2025-10-01,Invierno,Extra,1155AN1015502,21.0,
2025-10-01,Invierno,Extra,1155AN1016702,32.0,
2025-10-01,Invierno,Extra,1155AN1016890,10.0,
2025-10-01,Invierno,Extra,1155AN1016902,11.0,
2025-10-01,Invierno,Extra,1155AN1018003,23.0,
2025-10-01,Invierno,Extra,1155AN1018902,59.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010003,51.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010022,35.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010026,41.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010028,44.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010029,40.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010033,54.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010055,28.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010081,38.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010205,59.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010209,110.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010216,31.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010223,83.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010225,68.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010229,103.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010231,56.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010259,18.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010279,32.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010281,60.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010288,24.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010289,92.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010425,31.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010439,54.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010712,19.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010730,70.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV010731,17.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV011033,48.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV011102,525.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV011281,50.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV011302,154.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV011777,25.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV011788,28.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV011799,31.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV012502,35.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV013401,66.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV013602,184.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV014204,38.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV014850,42.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV016210,65.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV016211,22.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV016212,24.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV016213,44.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV016214,17.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV016215,135.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV016402,47.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV016890,14.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV017802,46.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV018102,51.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV018252,24.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV018254,52.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV018257,60.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV018259,79.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV018262,27.0,
2025-10-01,Hilos Verano,Fresquita,1300ANV018902,223.0,
2025-10-01,Hilos Verano,Fresquita Estampado,1305ANV010001,58.0,
2025-10-01,Hilos Verano,Fresquita Estampado,1305ANV010002,36.0,
2025-10-01,Hilos Verano,Fresquita Estampado,1305ANV010003,51.0,
2025-10-01,Hilos Verano,Fresquita Estampado,1305ANV010004,41.0,
2025-10-01,Hilos Verano,Fresquita Estampado,1305ANV010005,50.0,
2025-10-01,Hilos Verano,Fresquita Estampado,1305ANV010006,50.0,
2025-10-01,Hilos Verano,Fresquita Estampado,1305ANV010007,48.0,
2025-10-01,Hilos Verano,Fresquita Estampado,1305ANV010008,44.0,
2025-10-01,Hilos Verano,Fresquita Estampado,1305ANV010009,48.0,
2025-10-01,Hilos Verano,Fresquita Estampado,1305ANV010010,33.0,
2025-10-01,Hilos Verano,Fresquita Estampado,1305ANV010011,68.0,
2025-10-01,Invierno,Glaciar,5521IM1010530,12.0,
2025-10-01,Invierno,Glaciar,5521IM1010572,15.0,
2025-10-01,Invierno,Glaciar,5521IM1010718,17.0,
2025-10-01,Invierno,Glaciar,5521IM1010740,0.0,
2025-10-01,Invierno,Glaciar,5521IM1010831,0.0,
2025-10-01,Invierno,Glaciar,5521IM1010862,11.0,
2025-10-01,Invierno,Glaciar,5521IM1010875,12.0,
2025-10-01,Invierno,Glaciar,5521IM1010888,19.0,
2025-10-01,Invierno,Glaciar,5521IM1010910,0.0,
2025-10-01,Invierno,Glaciar,5521IM1010935,0.0,
2025-10-01,Invierno,Glaciar,5521IM1011302,36.0,
2025-10-01,Invierno,Glaciar,5521IM1012903,14.0,
2025-10-01,Invierno,Glaciar,5521IM1013602,22.0,
2025-10-01,Invierno,Glaciar,5521IM1015204,28.0,
2025-10-01,Invierno,Glaciar,5521IM1015502,17.0,
2025-10-01,Invierno,Glaciar,5521IM1017007,19.0,
2025-10-01,Invierno,Glaciar,5521IM1018902,35.0,
2025-10-01,Invierno,Glaciar,5521IM1019102,0.0,
2025-10-01,Invierno,Glaciar Estampado Ac,5524IM1010138,15.0,
2025-10-01,Invierno,Glaciar Estampado Ac,5524IM1010148,17.0,
2025-10-01,Invierno,Glaciar Estampado Ac,5524IM1010158,15.0,
2025-10-01,Invierno,Glaciar Estampado Ac,5524IM1010168,15.0,
2025-10-01,Invierno,Glaciar Estampado Ac,5524IM1010178,13.0,
2025-10-01,Invierno,Glaciar Estampado Ac,5524IM1010188,15.0,
2025-10-01,Invierno,Glaciar Estampado Ac,5524IM1010198,14.0,
2025-10-01,Invierno,Happy Soft,5538IM0F10001,32.0,
2025-10-01,Invierno,Happy Soft,5538IM0F10002,31.0,
2025-10-01,Invierno,Happy Soft,5538IM0F10003,22.0,
2025-10-01,Invierno,Happy Soft,5538IM0F10004,19.0,
2025-10-01,Invierno,Happy Soft,5538IM0F10005,18.0,
2025-10-01,Invierno,Happy Soft,5538IM0F10006,17.0,
2025-10-01,Invierno,Happy Soft,5538IM0F10007,20.0,
2025-10-01,Invierno,Happy Soft,5538IM0F10008,16.0,
2025-10-01,Invierno,Happy Soft,5538IM0F10009,16.0,
2025-10-01,Invierno,Happy Soft,5538IM0F10010,18.0,
2025-10-01,Invierno,Happy Soft,5538IM0F10011,16.0,
2025-10-01,Invierno,Happy Soft,5538IM0F10012,16.0,
2025-10-01,Invierno,Happy Soft,5538IM0F10013,18.0,
2025-10-01,Invierno,Happy Soft,5538IM0F10014,14.0,
2025-10-01,Invierno,Happy Soft,5538IM0F10015,16.0,
2025-10-01,Invierno,Happy Soft,5538IM0F10016,14.0,
2025-10-01,Invierno,Happy Soft,5538IM0F10017,21.0,
2025-10-01,Invierno,Happy Soft,5538IM0F10018,16.0,
2025-10-01,Invierno,Happy Soft Estampado,5539IM0F10040,8.0,
2025-10-01,Invierno,Happy Soft Estampado,5539IM0F10041,7.0,
2025-10-01,Invierno,Happy Soft Estampado,5539IM0F10042,6.0,
2025-10-01,Invierno,Happy Soft Estampado,5539IM0F10043,8.0,
2025-10-01,Invierno,Happy Soft Estampado,5539IM0F10044,6.0,
2025-10-01,Invierno,Happy Soft Estampado,5539IM0F10045,8.0,
2025-10-01,Invierno,Happy Soft Estampado,5539IM0F10046,9.0,
2025-10-01,Invierno,Happy Soft Estampado,5539IM0F10047,8.0,
2025-10-01,Invierno,Happy Soft Estampado,5539IM0F10048,7.0,
2025-10-01,Invierno,Happy Soft Estampado,5539IM0F10049,9.0,
2025-10-01,Invierno,Krehuel,1123AN1050001,8.0,
2025-10-01,Invierno,Krehuel,1123AN1050006,6.0,
2025-10-01,Invierno,Krehuel,1123AN1050011,4.0,
2025-10-01,Invierno,Krehuel,1123AN1050012,13.0,
2025-10-01,Invierno,Krehuel,1123AN1050013,17.0,
2025-10-01,Invierno,Krehuel,1123AN1050015,6.0,
2025-10-01,Invierno,Krehuel,1123AN1050017,17.0,
2025-10-01,Invierno,Krehuel,1123AN1050018,22.0,
2025-10-01,Invierno,Krehuel,1123AN1050020,7.0,
2025-10-01,Invierno,Krehuel,1123AN1050022,4.0,
2025-10-01,Invierno,Krehuel,1123AN1050023,5.0,
2025-10-01,Invierno,Krehuel,1123AN1050024,10.0,
2025-10-01,Invierno,Krehuel,1123AN1050025,3.0,
2025-10-01,Invierno,Krehuel,1123AN1050026,6.0,
2025-10-01,Invierno,Krehuel,1123AN1050027,7.0,
2025-10-01,Invierno,Krehuel,1123AN1050028,6.0,
2025-10-01,Invierno,Krehuel,1123AN1050030,9.0,
2025-10-01,Invierno,Krehuel,1123AN1050036,1.0,
2025-10-01,Invierno,Krehuel,1123AN1050037,18.0,
2025-10-01,Invierno,Krehuel,1123AN1050041,4.0,
2025-10-01,Invierno,Krehuel,1123AN1050134,1.0,
2025-10-01,Invierno,Krehuel,1123AN1050718,8.0,
2025-10-01,Invierno,Krehuel,1123AN1050829,6.0,
2025-10-01,Invierno,Krehuel,1123AN1050831,7.0,
2025-10-01,Invierno,Krehuel,1123AN1050888,7.0,
2025-10-01,Invierno,Krehuel,1123AN1051777,6.0,
2025-10-01,Invierno,Krehuel,1123AN1051788,6.0,
2025-10-01,Invierno,Krehuel,1123AN1051799,6.0,
2025-10-01,Invierno,Krehuel,1123AN1053602,11.0,
2025-10-01,Invierno,Krehuel,1123AN1053902,4.0,
2025-10-01,Invierno,Krehuel,1123AN1055032,10.0,
2025-10-01,Invierno,Krehuel,1123AN1055502,6.0,
2025-10-01,Invierno,Krehuel,1123AN1056902,3.0,
2025-10-01,Invierno,Krehuel,1123AN1058003,5.0,
2025-10-01,Invierno,Krehuel Estampado,1119AN1050472,4.0,
2025-10-01,Invierno,Krehuel Estampado,1119AN1050475,4.0,
2025-10-01,Invierno,Krehuel Estampado,1119AN1050477,4.0,
2025-10-01,Invierno,Krehuel Estampado,1119AN1050478,5.0,
2025-10-01,Invierno,Krehuel Estampado,1119AN1050481,4.0,
2025-10-01,Invierno,Krehuel Estampado,1119AN1050482,3.0,
2025-10-01,Invierno,Krehuel Estampado,1119AN1050487,4.0,
2025-10-01,Invierno,Krehuel Estampado,1119AN1050488,4.0,
2025-10-01,Invierno,Krehuel Estampado,1119AN1050489,5.0,
2025-10-01,Bebé,Lolipop,5601IMD180430,23.0,
2025-10-01,Bebé,Lolipop,5601IMD180431,21.0,
2025-10-01,Bebé,Lolipop,5601IMD180432,21.0,
2025-10-01,Bebé,Lolipop,5601IMD180433,17.0,
2025-10-01,Bebé,Lolipop,5601IMD180434,24.0,
2025-10-01,Bebé,Lolipop,5601IMD180437,20.0,
2025-10-01,Bebé,Lolipop,5601IMD180440,28.0,
2025-10-01,Bebé,Lolipop,5601IMD180563,22.0,
2025-10-01,Bebé,Lolipop,5601IMD181117,14.0,
2025-10-01,Invierno,Mandala,5526IMK010101,39.0,
2025-10-01,Invierno,Mandala,5526IMK010119,33.0,
2025-10-01,Invierno,Mandala,5526IMK010503,36.0,
2025-10-01,Invierno,Mandala,5526IMK010504,35.0,
2025-10-01,Invierno,Mandala,5526IMK010507,31.0,
2025-10-01,Invierno,Mandala,5526IMK013002,5.0,
2025-10-01,Invierno,Mandala,5526IMK013051,5.0,
2025-10-01,Invierno,Mandala,5526IMK013307,5.0,
2025-10-01,Invierno,Mandala,5526IMK013401,5.0,
2025-10-01,Invierno,Mandala,5526IMK013502,4.0,
2025-10-01,Invierno,Mandala,5526IMK013505,5.0,
2025-10-01,Invierno,Mandala,5526IMK013506,5.0,
2025-10-01,Invierno,Mandala,5526IMK013601,5.0,
2025-10-01,Invierno,Mandala,5526IMK013603,5.0,
2025-10-01,Invierno,Mandala,5526IMK013703,5.0,
2025-10-01,Invierno,Mandala,5526IMK013709,5.0,
2025-10-01,Invierno,Mandala,5526IMK017804,36.0,
2025-10-01,Invierno,Mandala,5526IMK017829,36.0,
2025-10-01,Invierno,Mandala,5526IMK017832,35.0,
2025-10-01,Invierno,Mandala,5526IMK017864,38.0,
2025-10-01,Invierno,Mandala,5526IMK017865,34.0,
2025-10-01,Hilos Verano,Margarita,1308ANV010003,57.0,
2025-10-01,Hilos Verano,Margarita,1308ANV010022,35.0,
2025-10-01,Hilos Verano,Margarita,1308ANV010028,60.0,
2025-10-01,Hilos Verano,Margarita,1308ANV010029,42.0,
2025-10-01,Hilos Verano,Margarita,1308ANV010033,59.0,
2025-10-01,Hilos Verano,Margarita,1308ANV010081,43.0,
2025-10-01,Hilos Verano,Margarita,1308ANV010205,52.0,
2025-10-01,Hilos Verano,Margarita,1308ANV010209,103.0,
2025-10-01,Hilos Verano,Margarita,1308ANV010223,86.0,
2025-10-01,Hilos Verano,Margarita,1308ANV010225,61.0,
2025-10-01,Hilos Verano,Margarita,1308ANV010229,78.0,
2025-10-01,Hilos Verano,Margarita,1308ANV010289,78.0,
2025-10-01,Hilos Verano,Margarita,1308ANV010425,42.0,
2025-10-01,Hilos Verano,Margarita,1308ANV010439,77.0,
2025-10-01,Hilos Verano,Margarita,1308ANV010712,36.0,
2025-10-01,Hilos Verano,Margarita,1308ANV010730,63.0,
2025-10-01,Hilos Verano,Margarita,1308ANV010731,30.0,
2025-10-01,Hilos Verano,Margarita,1308ANV011102,260.0,
2025-10-01,Hilos Verano,Margarita,1308ANV011302,106.0,
2025-10-01,Hilos Verano,Margarita,1308ANV013401,62.0,
2025-10-01,Hilos Verano,Margarita,1308ANV013602,122.0,
2025-10-01,Hilos Verano,Margarita,1308ANV014850,56.0,
2025-10-01,Hilos Verano,Margarita,1308ANV016210,59.0,
2025-10-01,Hilos Verano,Margarita,1308ANV016212,32.0,
2025-10-01,Hilos Verano,Margarita,1308ANV016213,57.0,
2025-10-01,Hilos Verano,Margarita,1308ANV016215,113.0,
2025-10-01,Hilos Verano,Margarita,1308ANV016402,56.0,
2025-10-01,Hilos Verano,Margarita,1308ANV018102,61.0,
2025-10-01,Hilos Verano,Margarita,1308ANV018254,63.0,
2025-10-01,Hilos Verano,Margarita,1308ANV018257,62.0,
2025-10-01,Hilos Verano,Margarita,1308ANV018902,160.0,
2025-10-01,Invierno,Mosaico,5617IM8X10001,18.0,
2025-10-01,Invierno,Mosaico,5617IM8X10002,15.0,
2025-10-01,Invierno,Mosaico,5617IM8X10003,16.0,
2025-10-01,Invierno,Mosaico,5617IM8X10004,18.0,
2025-10-01,Invierno,Mosaico,5617IM8X10006,19.0,
2025-10-01,Invierno,Mosaico,5617IM8X10007,18.0,
2025-10-01,Invierno,Mosaico,5617IM8X10008,17.0,
2025-10-01,Invierno,Mosaico,5617IM8X10009,15.0,
2025-10-01,Invierno,Mosaico,5617IM8X10010,14.0,
2025-10-01,Invierno,Mosaico,5617IM8X10011,19.0,
2025-10-01,Invierno,Nako Melange,5614IM0D10091,49.0,
2025-10-01,Invierno,Nako Melange,5614IM0D10092,45.0,
2025-10-01,Invierno,Nako Melange,5614IM0D10093,42.0,
2025-10-01,Invierno,Nako Melange,5614IM0D10094,11.0,
2025-10-01,Invierno,Nako Melange,5614IM0D10095,23.0,
2025-10-01,Invierno,Nako Melange,5614IM0D10096,23.0,
2025-10-01,Invierno,Nako Melange,5614IM0D10097,20.0,
2025-10-01,Invierno,Nako Melange,5614IM0D10098,20.0,
2025-10-01,Invierno,Nako Melange,5614IM0D10099,16.0,
2025-10-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ100003,40.0,
2025-10-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ100209,43.0,
2025-10-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ100225,42.0,
2025-10-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ100229,57.0,
2025-10-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ100730,37.0,
2025-10-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ101102,72.0,
2025-10-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ101302,54.0,
2025-10-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ103401,38.0,
2025-10-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ103602,43.0,
2025-10-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ106215,48.0,
2025-10-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ106402,30.0,
2025-10-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ108257,33.0,
2025-10-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ108902,49.0,
2025-10-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ200003,36.0,
2025-10-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ200209,38.0,
2025-10-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ200225,31.0,
2025-10-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ200229,53.0,
2025-10-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ200730,28.0,
2025-10-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ201102,102.0,
