Month,Familia,Product_Code,Forecast_Product
2025-01,Ukryl Etiqueta Dorada,1100AN1016202,34.86390692760775
2025-01,Ukryl Etiqueta Dorada,1100AN1016402,35.45186693490604
2025-01,Ukryl Etiqueta Dorada,1100AN1016702,85.37406610097734
2025-01,Ukryl Etiqueta Dorada,1100AN1016890,32.112011635716776
2025-01,Ukryl Etiqueta Dorada,1100AN1016902,65.87122050837489
2025-01,Ukryl Etiqueta Dorada,1100AN1017007,43.3665966207797
2025-01,Ukryl Etiqueta Dorada,1100AN1017402,41.9754953663987
2025-01,Ukryl Etiqueta Dorada,1100AN1017802,49.77505762816238
2025-01,Ukryl Etiqueta Dorada,1100AN1017902,36.770230868796546
2025-01,Ukryl Etiqueta Dorada,1100AN1018003,48.6021683352529
2025-01,Ukryl Etiqueta Dorada,1100AN1018902,329.1936558594457
2025-01,Vizon Anatolia,5605IMD180837,13.627640066065826
2025-01,Vizon Anatolia,5605IMD180838,13.429127795560476
2025-01,Vizon Anatolia,5605IMD181027,7.016120705647145
2025-01,Vizon Anatolia,5605IMD181031,8.189009998556624
2025-01,Vizon Anatolia,5605IMD181323,12.651747682818145
2025-01,Vizon Anatolia,5605IMD181324,11.798599527898203
2025-01,Vizon Anatolia,5605IMD181327,8.651195055840075
2025-01,Vizon Anatolia,5605IMD181490,13.865551718503538
2025-01,Vizon Anatolia,5605IMD181617,10.762092710908428
2025-02,Batik Soft,5618IMOR10001,10.831814422257914
2025-02,Batik Soft,5618IMOR10002,9.771787868677468
2025-02,Batik Soft,5618IMOR10003,10.748966655545214
2025-02,Batik Soft,5618IMOR10004,12.722442944675945
2025-02,Batik Soft,5618IMOR10005,9.431899594984339
2025-02,Batik Soft,5618IMOR10006,11.607184546620365
2025-02,Batik Soft,5618IMOR10007,12.425040705194458
2025-02,Batik Soft,5618IMOR10008,9.98209373802509
2025-02,Batik Soft,5618IMOR10009,14.899852198022554
2025-02,Batik Soft,5618IMOR10010,12.384678972693399
2025-02,Bonbon Classic,5248IM0108200,47.694822005988364
2025-02,Bonbon Classic,5248IM0108204,24.864951522362986
2025-02,Bonbon Classic,5248IM0108206,84.16270947155056
2025-02,Bonbon Classic,5248IM0108207,26.63024624385668
2025-02,Bonbon Classic,5248IM0108209,52.30030811453027
2025-02,Bonbon Classic,5248IM0108211,24.77573085051854
2025-02,Bonbon Classic,5248IM0108217,28.525123369695876
2025-02,Bonbon Classic,5248IM0108219,18.237130185346967
2025-02,Bonbon Classic,5248IM0108220,26.79806607899266
2025-02,Bonbon Classic,5248IM0108221,3.483854805354575
2025-02,Bonbon Classic,5248IM0108223,38.29266263495217
2025-02,Bonbon Classic,5248IM0108224,55.29769782816155
2025-02,Bonbon Classic,5248IM0108226,29.09231192642128
2025-02,Bonbon Classic,5248IM0108236,17.82501565349405
2025-02,Bonbon Classic,5248IM0108237,42.72608030493693
2025-02,Bonbon Classic,5248IM0108239,14.441003028536828
2025-02,Bonbon Classic,5248IM0108242,33.96758435220711
2025-02,Bonbon Classic,5248IM0108322,22.702412380990456
2025-02,Bonbon Classic,5248IM0108402,26.160775565818046
2025-02,Bonbon Classic,5248IM0108404,20.165996138555474
2025-02,Bonbon Classic,5248IM0108488,26.492166632668845
2025-02,Bonbon Classic,5248IM0108769,30.961697431733498
2025-02,Bruni,1129ANB310769,11.978937345972227
2025-02,Bruni,1129ANB310772,11.687908011622486
2025-02,Bruni,1129ANB310831,12.04479069900027
2025-02,Bruni,1129ANB310888,16.17443322437179
2025-02,Bruni,1129ANB312903,12.431413610326205
2025-02,Bruni,1129ANB313602,13.695373128122531
2025-02,Bruni,1129ANB313916,14.319917831033656
2025-02,Bruni,1129ANB314850,12.626849367699753
2025-02,Bruni,1129ANB316890,13.406468095483369
2025-02,Bruni,1129ANB317007,14.918970913417795
2025-02,Bruni,1129ANB318003,12.575866126645787
2025-02,Bruni,1129ANB318902,22.721531096385693
2025-02,Diana,1340IMK010002,29.419454389850923
2025-02,Diana,1340IMK010003,27.367378937428654
2025-02,Diana,1340IMK010004,34.921395820258454
2025-02,Diana,1340IMK010005,28.55911219706519
2025-02,Diana,1340IMK010006,33.82525613759811
2025-02,Diana,1340IMK010007,39.64584282459295
2025-02,Diana,1340IMK010008,67.7715974726994
2025-02,Diana,1340IMK010009,33.82313183588753
2025-02,Diana,1340IMK010010,4.9708660027620155
2025-02,Diana,1340IMK010011,29.37909265734986
2025-02,Diana,1340IMK010012,21.54254364701265
2025-02,Extra,1155AN1010718,38.56032465048552
2025-02,Extra,1155AN1010735,35.775365107912435
2025-02,Extra,1155AN1010740,16.191427638056446
2025-02,Extra,1155AN1010769,29.69773791393717
2025-02,Extra,1155AN1010772,30.912838492390108
2025-02,Extra,1155AN1010807,25.79539567159793
2025-02,Extra,1155AN1010811,30.45398932290438
2025-02,Extra,1155AN1010829,36.57410255109129
2025-02,Extra,1155AN1010875,15.53501840948659
2025-02,Extra,1155AN1010880,16.07034244055327
2025-02,Extra,1155AN1010888,20.59085648067189
2025-02,Extra,1155AN1011102,46.39899796253331
2025-02,Extra,1155AN1011302,38.42861794442943
2025-02,Extra,1155AN1012903,28.741802144175242
2025-02,Extra,1155AN1013202,28.18948369942391
2025-02,Extra,1155AN1013602,41.69154537188347
2025-02,Extra,1155AN1014850,4.184874369846654
2025-02,Extra,1155AN1015502,32.304256112821356
2025-02,Extra,1155AN1016702,34.12690698050076
2025-02,Extra,1155AN1016890,12.968861943103464
2025-02,Extra,1155AN1016902,23.86228111496826
2025-02,Extra,1155AN1018003,30.513469770800683
2025-02,Extra,1155AN1018902,66.77954857385758
2025-02,Glaciar,5521IM1010530,12.945494624287063
2025-02,Glaciar,5521IM1010572,17.18560083860885
2025-02,Glaciar,5521IM1010718,23.832540891020113
2025-02,Glaciar,5521IM1010740,0.658533530280438
2025-02,Glaciar,5521IM1010831,0.9559357697619262
2025-02,Glaciar,5521IM1010862,12.894511383233093
2025-02,Glaciar,5521IM1010875,13.298128708243683
2025-02,Glaciar,5521IM1010888,25.659440362120684
